SPECIES,X,Y
Lacerta_schreiberi,-4.049488,43.392278
Lacerta_schreiberi,-3.555644,43.395744
Lacerta_schreiberi,-3.556469,43.485781
Lacerta_schreiberi,-2.940256,41.325738
Lacerta_schreiberi,-2.938623,43.036898
Lacerta_schreiberi,-2.938533,43.126945
Lacerta_schreiberi,-2.938442,43.21699
Lacerta_schreiberi,-2.938352,43.307034
Lacerta_schreiberi,-2.815599,43.126813
Lacerta_schreiberi,-2.815055,43.306901
Lacerta_schreiberi,-2.692666,43.126549
Lacerta_schreiberi,-2.692214,43.216593
Lacerta_schreiberi,-2.69176,43.306636
Lacerta_schreiberi,-2.445994,43.215666
Lacerta_schreiberi,-2.694009,42.856408
Lacerta_schreiberi,-2.322889,43.215003
Lacerta_schreiberi,-2.199789,43.214208
Lacerta_schreiberi,-2.198609,43.304244
Lacerta_schreiberi,-2.075332,43.303313
Lacerta_schreiberi,-2.814782,43.396944
Lacerta_schreiberi,-2.691304,43.396677
Lacerta_schreiberi,-9.402552,38.712302
Lacerta_schreiberi,-9.403058,38.802415
Lacerta_schreiberi,-9.2879,38.802755
Lacerta_schreiberi,-9.290105,39.343408
Lacerta_schreiberi,-9.174288,39.433744
Lacerta_schreiberi,-9.058096,39.43386
Lacerta_schreiberi,-9.058171,39.523963
Lacerta_schreiberi,-9.058246,39.614066
Lacerta_schreiberi,-9.404078,38.982636
Lacerta_schreiberi,-9.404591,39.072744
Lacerta_schreiberi,-9.288264,38.892867
Lacerta_schreiberi,-9.288629,38.982978
Lacerta_schreiberi,-9.289364,39.163196
Lacerta_schreiberi,-9.173178,38.983207
Lacerta_schreiberi,-9.173398,39.073317
Lacerta_schreiberi,-9.173619,39.163426
Lacerta_schreiberi,-9.057726,38.983321
Lacerta_schreiberi,-9.057799,39.073431
Lacerta_schreiberi,-9.057947,39.253648
Lacerta_schreiberi,-8.717021,37.541036
Lacerta_schreiberi,-8.715992,37.811427
Lacerta_schreiberi,-8.603831,37.540711
Lacerta_schreiberi,-8.603353,37.630841
Lacerta_schreiberi,-8.602873,37.720971
Lacerta_schreiberi,-8.718036,37.270632
Lacerta_schreiberi,-8.717699,37.360768
Lacerta_schreiberi,-8.717361,37.450903
Lacerta_schreiberi,-8.605252,37.27031
Lacerta_schreiberi,-8.604781,37.360445
Lacerta_schreiberi,-8.604307,37.450578
Lacerta_schreiberi,-8.492471,37.26988
Lacerta_schreiberi,-8.491865,37.360014
Lacerta_schreiberi,-8.378951,37.359475
Lacerta_schreiberi,-8.941829,39.523963
Lacerta_schreiberi,-8.941754,39.614066
Lacerta_schreiberi,-8.825034,39.704049
Lacerta_schreiberi,-8.708391,39.703815
Lacerta_schreiberi,-8.59175,39.703463
Lacerta_schreiberi,-8.475111,39.702995
Lacerta_schreiberi,-8.359308,39.612313
Lacerta_schreiberi,-8.244782,39.431423
Lacerta_schreiberi,-8.243807,39.521518
Lacerta_schreiberi,-8.242827,39.611613
Lacerta_schreiberi,-8.241844,39.701706
Lacerta_schreiberi,-8.126351,39.610795
Lacerta_schreiberi,-8.013704,39.33959
Lacerta_schreiberi,-8.00988,39.609861
Lacerta_schreiberi,-7.893415,39.60881
Lacerta_schreiberi,-8.824806,39.794148
Lacerta_schreiberi,-8.824577,39.884246
Lacerta_schreiberi,-8.824347,39.974342
Lacerta_schreiberi,-8.708011,39.793913
Lacerta_schreiberi,-8.707629,39.88401
Lacerta_schreiberi,-8.707246,39.974105
Lacerta_schreiberi,-8.706861,40.064199
Lacerta_schreiberi,-8.706474,40.154292
Lacerta_schreiberi,-8.591218,39.79356
Lacerta_schreiberi,-8.590146,39.97375
Lacerta_schreiberi,-8.589607,40.063843
Lacerta_schreiberi,-8.589065,40.153935
Lacerta_schreiberi,-8.474427,39.79309
Lacerta_schreiberi,-8.47166,40.153458
Lacerta_schreiberi,-8.3568,39.882595
Lacerta_schreiberi,-8.355956,39.972686
Lacerta_schreiberi,-8.355108,40.062775
Lacerta_schreiberi,-8.354257,40.152863
Lacerta_schreiberi,-8.240856,39.791797
Lacerta_schreiberi,-8.239863,39.881887
Lacerta_schreiberi,-8.238866,39.971976
Lacerta_schreiberi,-8.237864,40.062063
Lacerta_schreiberi,-8.236858,40.152149
Lacerta_schreiberi,-8.124076,39.790974
Lacerta_schreiberi,-8.122931,39.881062
Lacerta_schreiberi,-8.121781,39.971148
Lacerta_schreiberi,-8.120625,40.061233
Lacerta_schreiberi,-8.119464,40.151316
Lacerta_schreiberi,-8.007302,39.790034
Lacerta_schreiberi,-8.006004,39.880119
Lacerta_schreiberi,-8.0047,39.970202
Lacerta_schreiberi,-8.003391,40.060283
Lacerta_schreiberi,-8.002075,40.150363
Lacerta_schreiberi,-7.890533,39.788976
Lacerta_schreiberi,-7.889083,39.879058
Lacerta_schreiberi,-7.887626,39.969137
Lacerta_schreiberi,-7.886162,40.059215
Lacerta_schreiberi,-7.884692,40.149292
Lacerta_schreiberi,-7.549682,39.334733
Lacerta_schreiberi,-7.547816,39.424809
Lacerta_schreiberi,-7.433696,39.333229
Lacerta_schreiberi,-7.431681,39.423301
Lacerta_schreiberi,-7.429657,39.513371
Lacerta_schreiberi,-7.317718,39.33161
Lacerta_schreiberi,-7.315555,39.421677
Lacerta_schreiberi,-7.435701,39.243156
Lacerta_schreiberi,-7.322016,39.151473
Lacerta_schreiberi,-7.319872,39.241543
Lacerta_schreiberi,-7.206345,39.14975
Lacerta_schreiberi,-7.204053,39.239814
Lacerta_schreiberi,-7.090683,39.147912
Lacerta_schreiberi,-7.770558,39.967955
Lacerta_schreiberi,-7.768941,40.058029
Lacerta_schreiberi,-7.767316,40.148102
Lacerta_schreiberi,-7.653498,39.966654
Lacerta_schreiberi,-7.649947,40.146793
Lacerta_schreiberi,-7.53452,40.055301
Lacerta_schreiberi,-7.532586,40.145365
Lacerta_schreiberi,-7.417322,40.053759
Lacerta_schreiberi,-7.415234,40.143818
Lacerta_schreiberi,-7.180558,40.140368
Lacerta_schreiberi,-7.063236,40.138464
Lacerta_schreiberi,-8.82365,40.244622
Lacerta_schreiberi,-8.706085,40.244383
Lacerta_schreiberi,-8.705694,40.334473
Lacerta_schreiberi,-8.705302,40.424561
Lacerta_schreiberi,-8.588521,40.244025
Lacerta_schreiberi,-8.587425,40.4242
Lacerta_schreiberi,-8.586874,40.514286
Lacerta_schreiberi,-8.586319,40.60437
Lacerta_schreiberi,-8.47096,40.243547
Lacerta_schreiberi,-8.469551,40.42372
Lacerta_schreiberi,-8.468842,40.513804
Lacerta_schreiberi,-8.468129,40.603887
Lacerta_schreiberi,-8.352543,40.333035
Lacerta_schreiberi,-8.35168,40.423119
Lacerta_schreiberi,-8.349942,40.603282
Lacerta_schreiberi,-8.234833,40.332316
Lacerta_schreiberi,-8.233813,40.422398
Lacerta_schreiberi,-8.232788,40.512478
Lacerta_schreiberi,-8.231759,40.602556
Lacerta_schreiberi,-8.118298,40.241397
Lacerta_schreiberi,-8.114768,40.511634
Lacerta_schreiberi,-8.113581,40.60171
Lacerta_schreiberi,-8.000754,40.240442
Lacerta_schreiberi,-7.999426,40.330519
Lacerta_schreiberi,-7.998093,40.420595
Lacerta_schreiberi,-7.996754,40.510669
Lacerta_schreiberi,-7.995408,40.600742
Lacerta_schreiberi,-7.883216,40.239367
Lacerta_schreiberi,-7.880242,40.419514
Lacerta_schreiberi,-7.878745,40.509585
Lacerta_schreiberi,-7.877241,40.599654
Lacerta_schreiberi,-8.701691,41.235292
Lacerta_schreiberi,-8.70128,41.325366
Lacerta_schreiberi,-8.700868,41.415439
Lacerta_schreiberi,-8.700454,41.50551
Lacerta_schreiberi,-8.582941,41.144847
Lacerta_schreiberi,-8.582369,41.234921
Lacerta_schreiberi,-8.581218,41.415066
Lacerta_schreiberi,-8.580638,41.505136
Lacerta_schreiberi,-8.463786,41.144354
Lacerta_schreiberi,-8.463051,41.234426
Lacerta_schreiberi,-8.462312,41.324498
Lacerta_schreiberi,-8.460825,41.504636
Lacerta_schreiberi,-8.585763,40.694453
Lacerta_schreiberi,-8.585204,40.784535
Lacerta_schreiberi,-8.584642,40.874615
Lacerta_schreiberi,-8.584078,40.964694
Lacerta_schreiberi,-8.583511,41.054771
Lacerta_schreiberi,-8.466695,40.784048
Lacerta_schreiberi,-8.465973,40.874127
Lacerta_schreiberi,-8.465247,40.964204
Lacerta_schreiberi,-8.464518,41.054279
Lacerta_schreiberi,-8.344634,41.143737
Lacerta_schreiberi,-8.343736,41.233808
Lacerta_schreiberi,-8.341015,41.504012
Lacerta_schreiberi,-8.225487,41.142998
Lacerta_schreiberi,-8.224425,41.233066
Lacerta_schreiberi,-8.223358,41.323133
Lacerta_schreiberi,-8.222286,41.413199
Lacerta_schreiberi,-8.221209,41.503263
Lacerta_schreiberi,-8.106344,41.142135
Lacerta_schreiberi,-8.105118,41.232201
Lacerta_schreiberi,-8.102651,41.412328
Lacerta_schreiberi,-8.101408,41.50239
Lacerta_schreiberi,-7.987206,41.141149
Lacerta_schreiberi,-7.985818,41.231212
Lacerta_schreiberi,-7.984422,41.321273
Lacerta_schreiberi,-7.983021,41.411333
Lacerta_schreiberi,-7.981613,41.501391
Lacerta_schreiberi,-7.868075,41.14004
Lacerta_schreiberi,-7.866523,41.230099
Lacerta_schreiberi,-7.864964,41.320157
Lacerta_schreiberi,-7.863398,41.410213
Lacerta_schreiberi,-7.861824,41.500268
Lacerta_schreiberi,-8.349068,40.693361
Lacerta_schreiberi,-8.348189,40.78344
Lacerta_schreiberi,-8.347306,40.873516
Lacerta_schreiberi,-8.34642,40.963591
Lacerta_schreiberi,-8.345529,41.053665
Lacerta_schreiberi,-8.230726,40.692634
Lacerta_schreiberi,-8.229687,40.782709
Lacerta_schreiberi,-8.228644,40.872784
Lacerta_schreiberi,-8.227597,40.962856
Lacerta_schreiberi,-8.226544,41.052928
Lacerta_schreiberi,-8.112389,40.691784
Lacerta_schreiberi,-8.11119,40.781857
Lacerta_schreiberi,-8.109987,40.871929
Lacerta_schreiberi,-8.108778,40.961999
Lacerta_schreiberi,-8.107564,41.052068
Lacerta_schreiberi,-7.994057,40.690814
Lacerta_schreiberi,-7.992699,40.780884
Lacerta_schreiberi,-7.991335,40.870952
Lacerta_schreiberi,-7.989965,40.961019
Lacerta_schreiberi,-7.988589,41.051085
Lacerta_schreiberi,-7.874214,40.779789
Lacerta_schreiberi,-7.872689,40.869854
Lacerta_schreiberi,-7.871158,40.959917
Lacerta_schreiberi,-7.86962,41.049979
Lacerta_schreiberi,-8.577103,42.045526
Lacerta_schreiberi,-8.819771,41.6859
Lacerta_schreiberi,-8.819519,41.775967
Lacerta_schreiberi,-8.819266,41.866034
Lacerta_schreiberi,-8.819012,41.956099
Lacerta_schreiberi,-8.700038,41.59558
Lacerta_schreiberi,-8.69962,41.685648
Lacerta_schreiberi,-8.6992,41.775715
Lacerta_schreiberi,-8.698778,41.865781
Lacerta_schreiberi,-8.698354,41.955845
Lacerta_schreiberi,-8.580055,41.595204
Lacerta_schreiberi,-8.57947,41.685272
Lacerta_schreiberi,-8.578882,41.775337
Lacerta_schreiberi,-8.578292,41.865402
Lacerta_schreiberi,-8.577699,41.955465
Lacerta_schreiberi,-8.459323,41.684769
Lacerta_schreiberi,-8.458568,41.774833
Lacerta_schreiberi,-8.457808,41.864896
Lacerta_schreiberi,-8.457046,41.954957
Lacerta_schreiberi,-8.33546,42.044381
Lacerta_schreiberi,-8.214645,42.043618
Lacerta_schreiberi,-8.213533,42.133672
Lacerta_schreiberi,-8.093835,42.042728
Lacerta_schreiberi,-8.340099,41.594077
Lacerta_schreiberi,-8.33918,41.684141
Lacerta_schreiberi,-8.338256,41.774203
Lacerta_schreiberi,-8.337329,41.864264
Lacerta_schreiberi,-8.336396,41.954323
Lacerta_schreiberi,-8.220127,41.593326
Lacerta_schreiberi,-8.219041,41.683387
Lacerta_schreiberi,-8.217949,41.773447
Lacerta_schreiberi,-8.216853,41.863506
Lacerta_schreiberi,-8.215751,41.953563
Lacerta_schreiberi,-8.10016,41.59245
Lacerta_schreiberi,-8.098907,41.682508
Lacerta_schreiberi,-8.097647,41.772565
Lacerta_schreiberi,-8.096382,41.862621
Lacerta_schreiberi,-8.095111,41.952675
Lacerta_schreiberi,-7.980199,41.591448
Lacerta_schreiberi,-7.978778,41.681504
Lacerta_schreiberi,-7.977351,41.771558
Lacerta_schreiberi,-7.975917,41.86161
Lacerta_schreiberi,-7.860244,41.590321
Lacerta_schreiberi,-7.858656,41.680373
Lacerta_schreiberi,-7.857061,41.770424
Lacerta_schreiberi,-7.855459,41.860473
Lacerta_schreiberi,-7.853849,41.95052
Lacerta_schreiberi,-7.765684,40.238174
Lacerta_schreiberi,-7.764044,40.328244
Lacerta_schreiberi,-7.762398,40.418312
Lacerta_schreiberi,-7.760743,40.508379
Lacerta_schreiberi,-7.759081,40.598445
Lacerta_schreiberi,-7.64816,40.23686
Lacerta_schreiberi,-7.646364,40.326926
Lacerta_schreiberi,-7.644561,40.416991
Lacerta_schreiberi,-7.642749,40.507053
Lacerta_schreiberi,-7.640929,40.597115
Lacerta_schreiberi,-7.530643,40.235428
Lacerta_schreiberi,-7.528692,40.325489
Lacerta_schreiberi,-7.526732,40.415549
Lacerta_schreiberi,-7.524763,40.505607
Lacerta_schreiberi,-7.522785,40.595664
Lacerta_schreiberi,-7.413136,40.233876
Lacerta_schreiberi,-7.411029,40.323932
Lacerta_schreiberi,-7.408912,40.413987
Lacerta_schreiberi,-7.406785,40.504041
Lacerta_schreiberi,-7.404649,40.594093
Lacerta_schreiberi,-7.295638,40.232205
Lacerta_schreiberi,-7.291101,40.412306
Lacerta_schreiberi,-7.288818,40.502354
Lacerta_schreiberi,-7.286524,40.5924
Lacerta_schreiberi,-7.17815,40.230415
Lacerta_schreiberi,-7.175731,40.32046
Lacerta_schreiberi,-7.173301,40.410504
Lacerta_schreiberi,-7.17086,40.500546
Lacerta_schreiberi,-7.168408,40.590587
Lacerta_schreiberi,-7.060673,40.228505
Lacerta_schreiberi,-7.058098,40.318544
Lacerta_schreiberi,-7.055512,40.408582
Lacerta_schreiberi,-7.052914,40.498619
Lacerta_schreiberi,-7.050304,40.588653
Lacerta_schreiberi,-6.943208,40.226476
Lacerta_schreiberi,-6.940477,40.316509
Lacerta_schreiberi,-6.825755,40.224329
Lacerta_schreiberi,-6.822869,40.314355
Lacerta_schreiberi,-7.748951,41.138808
Lacerta_schreiberi,-7.747236,41.228863
Lacerta_schreiberi,-7.745513,41.318917
Lacerta_schreiberi,-7.743782,41.408969
Lacerta_schreiberi,-7.742043,41.49902
Lacerta_schreiberi,-7.627956,41.227503
Lacerta_schreiberi,-7.624174,41.407601
Lacerta_schreiberi,-7.622269,41.497648
Lacerta_schreiberi,-7.508685,41.22602
Lacerta_schreiberi,-7.504574,41.406108
Lacerta_schreiberi,-7.502504,41.49615
Lacerta_schreiberi,-7.391628,41.134372
Lacerta_schreiberi,-7.389424,41.224414
Lacerta_schreiberi,-7.387209,41.314453
Lacerta_schreiberi,-7.384984,41.404492
Lacerta_schreiberi,-7.382749,41.494528
Lacerta_schreiberi,-7.270172,41.222683
Lacerta_schreiberi,-7.757412,40.688509
Lacerta_schreiberi,-7.755735,40.778572
Lacerta_schreiberi,-7.754051,40.868633
Lacerta_schreiberi,-7.752358,40.958693
Lacerta_schreiberi,-7.750659,41.048751
Lacerta_schreiberi,-7.637264,40.777233
Lacerta_schreiberi,-7.635419,40.86729
Lacerta_schreiberi,-7.633566,40.957346
Lacerta_schreiberi,-7.631705,41.0474
Lacerta_schreiberi,-7.518802,40.775773
Lacerta_schreiberi,-7.516797,40.865826
Lacerta_schreiberi,-7.514783,40.955877
Lacerta_schreiberi,-7.512759,41.045926
Lacerta_schreiberi,-7.402504,40.684143
Lacerta_schreiberi,-7.400348,40.774192
Lacerta_schreiberi,-7.398183,40.864239
Lacerta_schreiberi,-7.396008,40.954285
Lacerta_schreiberi,-7.281904,40.772489
Lacerta_schreiberi,-7.279579,40.862531
Lacerta_schreiberi,-7.026277,41.398896
Lacerta_schreiberi,-6.906732,41.396782
Lacerta_schreiberi,-7.163471,40.770664
Lacerta_schreiberi,-7.740296,41.58907
Lacerta_schreiberi,-7.738541,41.679118
Lacerta_schreiberi,-7.736779,41.769164
Lacerta_schreiberi,-7.735008,41.859209
Lacerta_schreiberi,-7.620356,41.587693
Lacerta_schreiberi,-7.618435,41.677736
Lacerta_schreiberi,-7.616504,41.767778
Lacerta_schreiberi,-7.614565,41.857819
Lacerta_schreiberi,-7.496239,41.766267
Lacerta_schreiberi,-7.494131,41.856303
Lacerta_schreiberi,-7.380504,41.584564
Lacerta_schreiberi,-7.378248,41.674597
Lacerta_schreiberi,-7.375982,41.76463
Lacerta_schreiberi,-7.373706,41.85466
Lacerta_schreiberi,-7.25817,41.67284
Lacerta_schreiberi,-7.255737,41.762867
Lacerta_schreiberi,-7.253292,41.852892
Lacerta_schreiberi,-7.127628,42.031031
Lacerta_schreiberi,-6.765479,42.024549
Lacerta_schreiberi,-7.135502,41.760978
Lacerta_schreiberi,-7.13289,41.850997
Lacerta_schreiberi,-7.130265,41.941014
Lacerta_schreiberi,-7.015279,41.758963
Lacerta_schreiberi,-7.012499,41.848976
Lacerta_schreiberi,-7.009705,41.938987
Lacerta_schreiberi,-6.898005,41.666815
Lacerta_schreiberi,-6.895069,41.756823
Lacerta_schreiberi,-6.89212,41.846829
Lacerta_schreiberi,-6.889158,41.936833
Lacerta_schreiberi,-6.768624,41.934553
Lacerta_schreiberi,-6.651405,41.842157
Lacerta_schreiberi,-6.648105,41.932146
Lacerta_schreiberi,-6.53107,41.839632
Lacerta_schreiberi,-6.527601,41.929613
Rana_iberica,-6.990315,38.60562
Rana_iberica,-7.427625,39.603442
Rana_iberica,-7.317719,39.331613
Rana_iberica,-7.315555,39.421679
Rana_iberica,-7.201751,39.329879
Rana_iberica,-7.199438,39.41994
Rana_iberica,-6.04569,39.576408
Rana_iberica,-6.162222,39.219083
Rana_iberica,-6.486737,39.857144
Rana_iberica,-9.183864,42.946721
Rana_iberica,-9.184132,43.036769
Rana_iberica,-9.061289,42.946853
Rana_iberica,-9.061378,43.036901
Rana_iberica,-9.061468,43.126948
Rana_iberica,-9.061111,42.766752
Rana_iberica,-9.0612,42.856803
Rana_iberica,-8.818757,42.046165
Rana_iberica,-8.818501,42.136227
Rana_iberica,-8.817984,42.316347
Rana_iberica,-8.697929,42.04591
Rana_iberica,-8.697502,42.135972
Rana_iberica,-8.697072,42.226032
Rana_iberica,-8.696641,42.31609
Rana_iberica,-8.696207,42.406147
Rana_iberica,-8.577104,42.045529
Rana_iberica,-8.576505,42.135589
Rana_iberica,-8.575904,42.225648
Rana_iberica,-8.575299,42.315705
Rana_iberica,-8.574693,42.405761
Rana_iberica,-8.455511,42.135079
Rana_iberica,-8.454738,42.225136
Rana_iberica,-8.453961,42.315191
Rana_iberica,-8.453179,42.405245
Rana_iberica,-8.819013,41.956101
Rana_iberica,-8.698355,41.955848
Rana_iberica,-8.333575,42.224496
Rana_iberica,-8.332626,42.314549
Rana_iberica,-8.331674,42.40462
Rana_iberica,-8.213534,42.133675
Rana_iberica,-8.212417,42.223728
Rana_iberica,-8.211295,42.313779
Rana_iberica,-8.093835,42.042731
Rana_iberica,-8.092553,42.132782
Rana_iberica,-8.091264,42.222832
Rana_iberica,-8.08997,42.31288
Rana_iberica,-8.08867,42.402927
Rana_iberica,-7.973031,42.041713
Rana_iberica,-7.971577,42.131761
Rana_iberica,-7.970117,42.221808
Rana_iberica,-7.96865,42.311853
Rana_iberica,-7.852233,42.040569
Rana_iberica,-7.850609,42.130613
Rana_iberica,-7.848977,42.220656
Rana_iberica,-7.847338,42.310698
Rana_iberica,-8.215752,41.953565
Rana_iberica,-8.097648,41.772568
Rana_iberica,-8.096383,41.862624
Rana_iberica,-8.095112,41.952678
Rana_iberica,-7.975918,41.861613
Rana_iberica,-7.974478,41.951664
Rana_iberica,-7.85546,41.860475
Rana_iberica,-7.85385,41.950523
Rana_iberica,-8.938624,43.036901
Rana_iberica,-8.938534,43.126948
Rana_iberica,-8.938443,43.216993
Rana_iberica,-8.938352,43.307037
Rana_iberica,-8.816138,42.946721
Rana_iberica,-8.815869,43.036769
Rana_iberica,-8.815328,43.216861
Rana_iberica,-8.815056,43.306904
Rana_iberica,-8.693564,42.946459
Rana_iberica,-8.693116,43.036506
Rana_iberica,-8.692666,43.126552
Rana_iberica,-8.692215,43.216596
Rana_iberica,-8.570992,42.946065
Rana_iberica,-8.570365,43.036111
Rana_iberica,-8.569736,43.126155
Rana_iberica,-8.569103,43.216198
Rana_iberica,-8.568468,43.30624
Rana_iberica,-8.448423,42.94554
Rana_iberica,-8.447617,43.035584
Rana_iberica,-8.446808,43.125627
Rana_iberica,-8.445995,43.215668
Rana_iberica,-8.445178,43.305708
Rana_iberica,-8.939067,42.586646
Rana_iberica,-8.938979,42.6767
Rana_iberica,-8.938891,42.766752
Rana_iberica,-8.938802,42.856803
Rana_iberica,-8.817463,42.496461
Rana_iberica,-8.816936,42.676569
Rana_iberica,-8.816671,42.766622
Rana_iberica,-8.816405,42.856672
Rana_iberica,-8.695772,42.496203
Rana_iberica,-8.695334,42.586257
Rana_iberica,-8.694895,42.676309
Rana_iberica,-8.694453,42.766361
Rana_iberica,-8.69401,42.856411
Rana_iberica,-8.574083,42.495815
Rana_iberica,-8.57347,42.585868
Rana_iberica,-8.572855,42.675919
Rana_iberica,-8.572237,42.765969
Rana_iberica,-8.571616,42.856018
Rana_iberica,-8.452398,42.495317
Rana_iberica,-8.451609,42.585349
Rana_iberica,-8.450818,42.675399
Rana_iberica,-8.450023,42.765448
Rana_iberica,-8.449225,42.855495
Rana_iberica,-8.325858,42.944884
Rana_iberica,-8.324873,43.034926
Rana_iberica,-8.323884,43.124967
Rana_iberica,-8.32289,43.215006
Rana_iberica,-8.321891,43.305044
Rana_iberica,-8.202133,43.034136
Rana_iberica,-8.200964,43.124174
Rana_iberica,-8.199789,43.214211
Rana_iberica,-8.080741,42.943178
Rana_iberica,-8.079399,43.033215
Rana_iberica,-8.07805,43.12325
Rana_iberica,-8.076695,43.213284
Rana_iberica,-7.958192,42.942128
Rana_iberica,-7.95667,43.032162
Rana_iberica,-7.95514,43.122194
Rana_iberica,-7.953608,43.212243
Rana_iberica,-7.952063,43.302253
Rana_iberica,-7.83565,42.940947
Rana_iberica,-7.832242,43.121025
Rana_iberica,-7.830523,43.211032
Rana_iberica,-8.330713,42.494652
Rana_iberica,-8.329752,42.584701
Rana_iberica,-8.328785,42.674749
Rana_iberica,-8.327814,42.764796
Rana_iberica,-8.326838,42.854841
Rana_iberica,-8.209036,42.493877
Rana_iberica,-8.207899,42.583924
Rana_iberica,-8.206756,42.673969
Rana_iberica,-8.205608,42.764013
Rana_iberica,-8.087363,42.492973
Rana_iberica,-8.086051,42.583017
Rana_iberica,-8.084733,42.673059
Rana_iberica,-8.083408,42.7631
Rana_iberica,-8.082078,42.85314
Rana_iberica,-7.965697,42.491939
Rana_iberica,-7.964209,42.58198
Rana_iberica,-7.962715,42.672019
Rana_iberica,-7.959707,42.852093
Rana_iberica,-7.844036,42.490776
Rana_iberica,-7.842375,42.580814
Rana_iberica,-7.839028,42.760883
Rana_iberica,-7.837343,42.850916
Rana_iberica,-8.197424,43.39428
Rana_iberica,-8.195037,43.574343
Rana_iberica,-8.073965,43.393347
Rana_iberica,-8.072591,43.483376
Rana_iberica,-8.071211,43.573404
Rana_iberica,-8.069824,43.663431
Rana_iberica,-7.950513,43.39228
Rana_iberica,-7.948956,43.482307
Rana_iberica,-7.947391,43.572331
Rana_iberica,-7.94582,43.662354
Rana_iberica,-7.944241,43.752376
Rana_iberica,-7.827068,43.391081
Rana_iberica,-7.825328,43.481103
Rana_iberica,-7.823579,43.571124
Rana_iberica,-7.821823,43.661143
Rana_iberica,-6.825755,40.224332
Rana_iberica,-6.822869,40.314358
Rana_iberica,-6.708315,40.222065
Rana_iberica,-6.705274,40.312084
Rana_iberica,-7.731443,42.039297
Rana_iberica,-7.727844,42.219377
Rana_iberica,-7.726032,42.309414
Rana_iberica,-7.724212,42.39945
Rana_iberica,-7.61066,42.037898
Rana_iberica,-7.606719,42.217969
Rana_iberica,-7.602742,42.398034
Rana_iberica,-7.489887,42.036373
Rana_iberica,-7.48775,42.126404
Rana_iberica,-7.485604,42.216434
Rana_iberica,-7.483448,42.306462
Rana_iberica,-7.481281,42.396489
Rana_iberica,-7.369124,42.03472
Rana_iberica,-7.366816,42.124746
Rana_iberica,-7.364498,42.21477
Rana_iberica,-7.36217,42.304794
Rana_iberica,-7.35983,42.394815
Rana_iberica,-7.248371,42.03294
Rana_iberica,-7.245893,42.122961
Rana_iberica,-7.243403,42.21298
Rana_iberica,-7.240902,42.302997
Rana_iberica,-7.23839,42.393013
Rana_iberica,-7.73323,41.949255
Rana_iberica,-7.612617,41.947861
