SPECIES,X,Y
Rana_iberica,-7.494132,41.856305
Rana_iberica,-7.492014,41.94634
Rana_iberica,-7.373707,41.854663
Rana_iberica,-7.371421,41.944692
Rana_iberica,-7.253293,41.852894
Rana_iberica,-7.250837,41.942918
Rana_iberica,-7.127629,42.031033
Rana_iberica,-7.12232,42.211061
Rana_iberica,-7.119647,42.301072
Rana_iberica,-7.006899,42.029
Rana_iberica,-7.00408,42.119008
Rana_iberica,-7.001248,42.209014
Rana_iberica,-6.998403,42.299019
Rana_iberica,-6.995545,42.389023
Rana_iberica,-6.886182,42.026839
Rana_iberica,-6.883193,42.11684
Rana_iberica,-6.88019,42.20684
Rana_iberica,-6.877172,42.296838
Rana_iberica,-6.874142,42.386835
Rana_iberica,-6.765479,42.024552
Rana_iberica,-6.762319,42.114546
Rana_iberica,-6.759145,42.204538
Rana_iberica,-6.755956,42.294529
Rana_iberica,-6.752752,42.384519
Rana_iberica,-6.64479,42.022137
Rana_iberica,-6.64146,42.112124
Rana_iberica,-6.638115,42.202109
Rana_iberica,-6.634754,42.292092
Rana_iberica,-6.631378,42.382074
Rana_iberica,-7.009706,41.93899
Rana_iberica,-6.889158,41.936836
Rana_iberica,-6.768625,41.934556
Rana_iberica,-6.648106,41.932149
Rana_iberica,-7.711236,43.029661
Rana_iberica,-7.709348,43.119685
Rana_iberica,-7.707451,43.209707
Rana_iberica,-7.705545,43.299728
Rana_iberica,-7.588531,43.028213
Rana_iberica,-7.584386,43.20825
Rana_iberica,-7.463589,43.116648
Rana_iberica,-7.345567,42.934912
Rana_iberica,-7.223072,42.933076
Rana_iberica,-7.217871,43.113084
Rana_iberica,-7.215253,43.203086
Rana_iberica,-7.212623,43.293086
Rana_iberica,-7.722384,42.489485
Rana_iberica,-7.720547,42.579518
Rana_iberica,-7.716848,42.759579
Rana_iberica,-7.714986,42.849608
Rana_iberica,-7.60074,42.488064
Rana_iberica,-7.598729,42.578092
Rana_iberica,-7.596708,42.66812
Rana_iberica,-7.592638,42.848169
Rana_iberica,-7.479105,42.486514
Rana_iberica,-7.476919,42.576538
Rana_iberica,-7.35748,42.484835
Rana_iberica,-7.355119,42.574854
Rana_iberica,-7.352748,42.66487
Rana_iberica,-7.350365,42.754886
Rana_iberica,-7.235866,42.483027
Rana_iberica,-7.233331,42.57304
Rana_iberica,-7.230784,42.663051
Rana_iberica,-7.228225,42.753061
Rana_iberica,-7.225654,42.843069
Rana_iberica,-7.100589,42.931108
Rana_iberica,-7.097816,43.021107
Rana_iberica,-7.09503,43.111104
Rana_iberica,-7.092232,43.2011
Rana_iberica,-7.08942,43.291094
Rana_iberica,-6.972202,43.108993
Rana_iberica,-6.969223,43.198982
Rana_iberica,-6.966231,43.288969
Rana_iberica,-6.855662,42.92678
Rana_iberica,-6.846229,43.196732
Rana_iberica,-6.733219,42.92442
Rana_iberica,-6.729911,43.014398
Rana_iberica,-6.610792,42.921929
Rana_iberica,-6.607305,43.011899
Rana_iberica,-7.111554,42.571097
Rana_iberica,-7.108831,42.661102
Rana_iberica,-7.106097,42.751106
Rana_iberica,-7.103349,42.841108
Rana_iberica,-6.992674,42.479024
Rana_iberica,-6.989789,42.569025
Rana_iberica,-6.986892,42.659023
Rana_iberica,-6.983981,42.74902
Rana_iberica,-6.981056,42.839016
Rana_iberica,-6.871097,42.47683
Rana_iberica,-6.868038,42.566823
Rana_iberica,-6.864965,42.656815
Rana_iberica,-6.861878,42.746805
Rana_iberica,-6.858777,42.836794
Rana_iberica,-6.749534,42.474506
Rana_iberica,-6.746301,42.564492
Rana_iberica,-6.743053,42.654477
Rana_iberica,-6.73979,42.74446
Rana_iberica,-6.736512,42.834441
Rana_iberica,-6.627986,42.472054
Rana_iberica,-6.624578,42.562032
Rana_iberica,-6.617717,42.741984
Rana_iberica,-6.614262,42.831957
Rana_iberica,-7.703631,43.389748
Rana_iberica,-7.701708,43.479766
Rana_iberica,-7.699776,43.569783
Rana_iberica,-7.697834,43.659798
Rana_iberica,-7.580203,43.388282
Rana_iberica,-7.578097,43.478296
Rana_iberica,-7.575981,43.568308
Rana_iberica,-7.573855,43.658318
Rana_iberica,-7.456784,43.386683
Rana_iberica,-7.454495,43.476691
Rana_iberica,-7.452195,43.566698
Rana_iberica,-7.449885,43.656704
Rana_iberica,-7.333377,43.384951
Rana_iberica,-7.330904,43.474954
Rana_iberica,-7.328421,43.564955
Rana_iberica,-7.20998,43.383085
Rana_iberica,-7.207325,43.473083
Rana_iberica,-7.204658,43.563078
Rana_iberica,-7.086596,43.381087
Rana_iberica,-6.960204,43.46894
Rana_iberica,-6.83667,43.466668
Rana_iberica,-6.713139,43.464263
Rana_iberica,-6.58963,43.461725
Rana_iberica,-6.590889,40.219679
Rana_iberica,-6.587692,40.30969
Rana_iberica,-6.58448,40.3997
Rana_iberica,-6.581254,40.489708
Rana_iberica,-6.470124,40.307178
Rana_iberica,-6.466757,40.397179
Rana_iberica,-6.463374,40.48718
Rana_iberica,-6.349048,40.394539
Rana_iberica,-6.345509,40.484531
Rana_iberica,-6.227659,40.481762
Rana_iberica,-6.223946,40.571743
Rana_iberica,-6.11368,40.388899
Rana_iberica,-6.109827,40.478873
Rana_iberica,-6.105957,40.568845
Rana_iberica,-6.030374,40.296613
Rana_iberica,-6.02842,40.386633
Rana_iberica,-6.026456,40.476651
Rana_iberica,-6.024487,40.566668
Rana_iberica,-6.070326,41.378518
Rana_iberica,-6.220217,40.661723
Rana_iberica,-6.102069,40.658816
Rana_iberica,-6.524117,42.019596
Rana_iberica,-6.520616,42.109575
Rana_iberica,-6.5171,42.199552
Rana_iberica,-6.513567,42.289527
Rana_iberica,-6.399788,42.106899
Rana_iberica,-6.396101,42.196867
Rana_iberica,-6.392397,42.286834
Rana_iberica,-6.388675,42.376799
Rana_iberica,-6.282818,42.014134
Rana_iberica,-6.279006,42.104095
Rana_iberica,-6.271243,42.284014
Rana_iberica,-6.162195,42.011213
Rana_iberica,-6.051998,42.008323
Rana_iberica,-6.049954,42.098321
Rana_iberica,-6.531069,41.839634
Rana_iberica,-6.527602,41.929627
Rana_iberica,-6.410751,41.836994
Rana_iberica,-6.407112,41.926957
Rana_iberica,-6.286641,41.924171
Rana_iberica,-6.166187,41.921259
Rana_iberica,-6.05606,41.828324
Rana_iberica,-6.484716,43.009269
Rana_iberica,-6.362143,43.006508
Rana_iberica,-6.112834,43.090526
Rana_iberica,-6.502872,42.559443
Rana_iberica,-6.499274,42.649412
Rana_iberica,-6.247611,42.823726
Rana_iberica,-6.12543,42.820721
Rana_iberica,-6.037488,42.638278
Rana_iberica,-6.033257,42.818253
Rana_iberica,-6.466137,43.459054
Rana_iberica,-6.342662,43.456249
Rana_iberica,-6.338711,43.546192
Rana_iberica,-6.219205,43.453311
Rana_iberica,-6.215071,43.543245
Rana_iberica,-5.50024,39.497085
Rana_iberica,-5.503474,39.587101
Rana_iberica,-5.506723,39.677116
Rana_iberica,-5.380976,39.409501
Rana_iberica,-5.384046,39.499527
Rana_iberica,-5.38713,39.589551
Rana_iberica,-5.967719,40.11662
Rana_iberica,-5.754025,40.031827
Rana_iberica,-5.757655,40.121817
Rana_iberica,-5.640429,40.124551
Rana_iberica,-5.523186,40.127166
Rana_iberica,-5.405929,40.129663
Rana_iberica,-5.264918,39.411819
Rana_iberica,-5.267839,39.501853
Rana_iberica,-5.270773,39.591884
Rana_iberica,-5.288657,40.132041
Rana_iberica,-5.171372,40.134301
Rana_iberica,-5.054074,40.136442
Rana_iberica,-5.969661,40.206643
Rana_iberica,-5.97752,40.566719
Rana_iberica,-5.878667,40.208943
Rana_iberica,-5.882485,40.298921
Rana_iberica,-5.886321,40.388896
Rana_iberica,-5.890174,40.47887
Rana_iberica,-5.894044,40.568843
Rana_iberica,-5.761302,40.211805
Rana_iberica,-5.764965,40.301791
Rana_iberica,-5.768645,40.391776
Rana_iberica,-5.776054,40.571741
Rana_iberica,-5.643921,40.214548
Rana_iberica,-5.647429,40.304543
Rana_iberica,-5.650952,40.394536
Rana_iberica,-5.526524,40.217171
Rana_iberica,-5.529876,40.307175
Rana_iberica,-5.533244,40.397177
Rana_iberica,-5.536627,40.487177
Rana_iberica,-5.540025,40.577175
Rana_iberica,-5.409112,40.219676
Rana_iberica,-5.412309,40.309688
Rana_iberica,-5.97752,43.178244
Rana_iberica,-5.966785,42.728322
Rana_iberica,-5.968914,42.818309
Rana_iberica,-5.866269,42.64084
Rana_iberica,-5.87041,42.73078
Rana_iberica,-5.874571,42.820718
Rana_iberica,-5.752389,42.823723
Rana_iberica,-5.899938,43.360312
Rana_iberica,-5.291685,40.222062
Rana_iberica,-5.294727,40.312081
Rana_iberica,-5.297782,40.402098
Rana_iberica,-5.300851,40.492114
Rana_iberica,-5.174245,40.224329
Rana_iberica,-5.177131,40.314355
Rana_iberica,-5.18003,40.404379
Rana_iberica,-5.182943,40.494402
Rana_iberica,-5.185868,40.584424
Rana_iberica,-5.056792,40.226476
Rana_iberica,-5.059523,40.316509
Rana_iberica,-5.062265,40.406541
Rana_iberica,-5.06502,40.496571
Rana_iberica,-5.067788,40.586599
Rana_iberica,-4.939327,40.228505
Rana_iberica,-4.941902,40.318544
Rana_iberica,-4.944488,40.408582
Rana_iberica,-4.947086,40.498619
Rana_iberica,-4.949696,40.588653
Rana_iberica,-4.824269,40.32046
Rana_iberica,-4.82914,40.500546
Rana_iberica,-4.706625,40.322256
Rana_iberica,-4.708899,40.412306
Rana_iberica,-4.588971,40.323932
Rana_iberica,-4.591088,40.413987
Rana_iberica,-4.471308,40.325489
Rana_iberica,-4.473268,40.415549
Rana_iberica,-4.359071,40.597115
Rana_iberica,-4.240919,40.598445
Rana_iberica,-4.242588,40.688509
Rana_iberica,-4.244265,40.778572
Rana_iberica,-5.392695,43.011897
Rana_iberica,-5.150613,43.106747
Rana_iberica,-5.03377,43.288967
Rana_iberica,-5.135035,42.656812
Rana_iberica,-4.779523,43.023078
Rana_iberica,-4.654434,42.934909
Rana_iberica,-4.661714,43.204937
Rana_iberica,-5.406803,43.371761
Rana_iberica,-5.283476,43.374291
Rana_iberica,-5.160133,43.376688
Rana_iberica,-4.122759,40.599654
Rana_iberica,-4.124269,40.689722
Rana_iberica,-4.125786,40.779789
Rana_iberica,-4.007301,40.780884
Rana_iberica,-4.008665,40.870952
Rana_iberica,-3.88881,40.781857
Rana_iberica,-3.890013,40.871929
Rana_iberica,-3.891222,40.961999
Rana_iberica,-3.770313,40.782709
Rana_iberica,-3.771356,40.872784
Rana_iberica,-3.772403,40.962856
Rana_iberica,-3.773456,41.052928
Rana_iberica,-3.430265,43.126153
Rana_iberica,-3.307334,43.126549
Rana_iberica,-3.307786,43.216593
Rana_iberica,-3.061558,43.21699
Rana_iberica,-2.938623,43.036898
Rana_iberica,-2.816137,42.946719
Rana_iberica,-2.815868,43.036767
Rana_iberica,-2.815599,43.126813
Rana_iberica,-2.693563,42.946456
Rana_iberica,-2.692666,43.126549
Rana_iberica,-2.69176,43.306636
Rana_iberica,-2.569102,43.216196
Rana_iberica,-2.203296,42.944094
Rana_iberica,-2.814782,43.396944
Rana_iberica,-2.691304,43.396677
Rana_iberica,-9.058246,39.614066
Rana_iberica,-9.058322,39.704166
Rana_iberica,-8.941678,39.704166
Rana_iberica,-8.708391,39.703815
Rana_iberica,-8.59175,39.703463
Rana_iberica,-8.477145,39.432699
Rana_iberica,-8.358476,39.702409
Rana_iberica,-8.244782,39.431423
Rana_iberica,-8.243807,39.521518
Rana_iberica,-8.242827,39.611613
Rana_iberica,-8.241844,39.701706
Rana_iberica,-8.127481,39.520703
Rana_iberica,-8.126351,39.610795
Rana_iberica,-8.125216,39.700886
Rana_iberica,-8.00988,39.609861
Rana_iberica,-8.008594,39.699948
Rana_iberica,-8.941602,39.794266
Rana_iberica,-8.824347,39.974342
Rana_iberica,-8.591218,39.79356
Rana_iberica,-8.590683,39.883656
Rana_iberica,-8.47374,39.883184
Rana_iberica,-8.47305,39.973277
Rana_iberica,-8.472356,40.063368
Rana_iberica,-8.47166,40.153458
Rana_iberica,-8.357639,39.792502
Rana_iberica,-8.3568,39.882595
Rana_iberica,-8.355956,39.972686
Rana_iberica,-8.355108,40.062775
Rana_iberica,-8.354257,40.152863
Rana_iberica,-8.240856,39.791797
Rana_iberica,-8.239863,39.881887
Rana_iberica,-8.238866,39.971976
Rana_iberica,-8.237864,40.062063
Rana_iberica,-8.236858,40.152149
Rana_iberica,-8.124076,39.790974
Rana_iberica,-8.122931,39.881062
Rana_iberica,-8.121781,39.971148
Rana_iberica,-8.120625,40.061233
Rana_iberica,-8.119464,40.151316
Rana_iberica,-8.007302,39.790034
Rana_iberica,-8.006004,39.880119
Rana_iberica,-8.0047,39.970202
Rana_iberica,-8.003391,40.060283
Rana_iberica,-8.002075,40.150363
Rana_iberica,-7.890533,39.788976
Rana_iberica,-7.889083,39.879058
Rana_iberica,-7.887626,39.969137
Rana_iberica,-7.886162,40.059215
Rana_iberica,-7.884692,40.149292
Rana_iberica,-7.547816,39.424809
Rana_iberica,-7.433696,39.333229
Rana_iberica,-7.431681,39.423301
Rana_iberica,-7.317718,39.33161
Rana_iberica,-7.315555,39.421677
Rana_iberica,-7.435701,39.243156
Rana_iberica,-7.322016,39.151473
Rana_iberica,-7.319872,39.241543
Rana_iberica,-7.20175,39.329876
Rana_iberica,-7.206345,39.14975
Rana_iberica,-7.204053,39.239814
Rana_iberica,-7.093112,39.057853
Rana_iberica,-7.090683,39.147912
Rana_iberica,-7.773771,39.787801
Rana_iberica,-7.772168,39.877879
Rana_iberica,-7.770558,39.967955
Rana_iberica,-7.768941,40.058029
Rana_iberica,-7.767316,40.148102
Rana_iberica,-7.655261,39.876582
Rana_iberica,-7.653498,39.966654
Rana_iberica,-7.651726,40.056724
Rana_iberica,-7.649947,40.146793
Rana_iberica,-7.53452,40.055301
Rana_iberica,-7.532586,40.145365
Rana_iberica,-7.417322,40.053759
Rana_iberica,-7.415234,40.143818
Rana_iberica,-7.180558,40.140368
Rana_iberica,-7.063236,40.138464
Rana_iberica,-8.705694,40.334473
Rana_iberica,-8.705302,40.424561
Rana_iberica,-8.587425,40.4242
Rana_iberica,-8.586319,40.60437
Rana_iberica,-8.47096,40.243547
Rana_iberica,-8.469551,40.42372
Rana_iberica,-8.468842,40.513804
Rana_iberica,-8.468129,40.603887
Rana_iberica,-8.353402,40.24295
Rana_iberica,-8.352543,40.333035
Rana_iberica,-8.35168,40.423119
Rana_iberica,-8.350813,40.513201
Rana_iberica,-8.349942,40.603282
Rana_iberica,-8.235848,40.242233
Rana_iberica,-8.234833,40.332316
Rana_iberica,-8.233813,40.422398
Rana_iberica,-8.232788,40.512478
Rana_iberica,-8.231759,40.602556
Rana_iberica,-8.118298,40.241397
Rana_iberica,-8.117127,40.331478
Rana_iberica,-8.11595,40.421556
Rana_iberica,-8.114768,40.511634
Rana_iberica,-8.113581,40.60171
Rana_iberica,-8.000754,40.240442
Rana_iberica,-7.999426,40.330519
Rana_iberica,-7.998093,40.420595
Rana_iberica,-7.996754,40.510669
Rana_iberica,-7.995408,40.600742
Rana_iberica,-7.883216,40.239367
Rana_iberica,-7.881732,40.329441
Rana_iberica,-7.880242,40.419514
Rana_iberica,-7.878745,40.509585
Rana_iberica,-7.877241,40.599654
Rana_iberica,-8.70128,41.325366
Rana_iberica,-8.582941,41.144847
Rana_iberica,-8.581795,41.324994
Rana_iberica,-8.581218,41.415066
Rana_iberica,-8.580638,41.505136
Rana_iberica,-8.463786,41.144354
Rana_iberica,-8.463051,41.234426
Rana_iberica,-8.462312,41.324498
Rana_iberica,-8.46157,41.414568
Rana_iberica,-8.460825,41.504636
Rana_iberica,-8.585204,40.784535
Rana_iberica,-8.584642,40.874615
Rana_iberica,-8.584078,40.964694
Rana_iberica,-8.583511,41.054771
Rana_iberica,-8.467414,40.693968
Rana_iberica,-8.466695,40.784048
Rana_iberica,-8.465973,40.874127
Rana_iberica,-8.465247,40.964204
Rana_iberica,-8.464518,41.054279
Rana_iberica,-8.344634,41.143737
Rana_iberica,-8.343736,41.233808
Rana_iberica,-8.342833,41.323878
Rana_iberica,-8.341015,41.504012
Rana_iberica,-8.225487,41.142998
Rana_iberica,-8.224425,41.233066
Rana_iberica,-8.223358,41.323133
Rana_iberica,-8.222286,41.413199
Rana_iberica,-8.221209,41.503263
Rana_iberica,-8.106344,41.142135
Rana_iberica,-8.105118,41.232201
Rana_iberica,-8.103887,41.322265
Rana_iberica,-8.102651,41.412328
Rana_iberica,-8.101408,41.50239
Rana_iberica,-7.987206,41.141149
Rana_iberica,-7.985818,41.231212
Rana_iberica,-7.984422,41.321273
Rana_iberica,-7.983021,41.411333
Rana_iberica,-7.981613,41.501391
Rana_iberica,-7.868075,41.14004
Rana_iberica,-7.866523,41.230099
Rana_iberica,-7.864964,41.320157
Rana_iberica,-7.863398,41.410213
Rana_iberica,-7.861824,41.500268
Rana_iberica,-8.349068,40.693361
Rana_iberica,-8.348189,40.78344
Rana_iberica,-8.347306,40.873516
Rana_iberica,-8.34642,40.963591
Rana_iberica,-8.345529,41.053665
Rana_iberica,-8.230726,40.692634
Rana_iberica,-8.229687,40.782709
Rana_iberica,-8.228644,40.872784
Rana_iberica,-8.227597,40.962856
Rana_iberica,-8.226544,41.052928
Rana_iberica,-8.112389,40.691784
Rana_iberica,-8.11119,40.781857
Rana_iberica,-8.109987,40.871929
Rana_iberica,-8.108778,40.961999
Rana_iberica,-8.107564,41.052068
Rana_iberica,-7.994057,40.690814
Rana_iberica,-7.992699,40.780884
Rana_iberica,-7.991335,40.870952
Rana_iberica,-7.989965,40.961019
Rana_iberica,-7.988589,41.051085
Rana_iberica,-7.875731,40.689722
Rana_iberica,-7.874214,40.779789
Rana_iberica,-7.872689,40.869854
Rana_iberica,-7.871158,40.959917
Rana_iberica,-7.86962,41.049979
Rana_iberica,-8.697929,42.045908
Rana_iberica,-8.577103,42.045526
Rana_iberica,-8.45628,42.045017
Rana_iberica,-8.819771,41.6859
Rana_iberica,-8.819519,41.775967
Rana_iberica,-8.819266,41.866034
Rana_iberica,-8.819012,41.956099
Rana_iberica,-8.700038,41.59558
Rana_iberica,-8.69962,41.685648
Rana_iberica,-8.6992,41.775715
Rana_iberica,-8.698778,41.865781
Rana_iberica,-8.698354,41.955845
Rana_iberica,-8.580055,41.595204
Rana_iberica,-8.57947,41.685272
Rana_iberica,-8.578882,41.775337
Rana_iberica,-8.578292,41.865402
Rana_iberica,-8.577699,41.955465
Rana_iberica,-8.460076,41.594703
Rana_iberica,-8.459323,41.684769
Rana_iberica,-8.458568,41.774833
Rana_iberica,-8.457808,41.864896
Rana_iberica,-8.457046,41.954957
Rana_iberica,-8.33546,42.044381
Rana_iberica,-8.334519,42.134438
Rana_iberica,-8.214645,42.043618
Rana_iberica,-8.213533,42.133672
Rana_iberica,-8.093835,42.042728
Rana_iberica,-8.340099,41.594077
Rana_iberica,-8.33918,41.684141
Rana_iberica,-8.338256,41.774203
Rana_iberica,-8.337329,41.864264
Rana_iberica,-8.336396,41.954323
Rana_iberica,-8.219041,41.683387
Rana_iberica,-8.217949,41.773447
Rana_iberica,-8.216853,41.863506
Rana_iberica,-8.215751,41.953563
Rana_iberica,-8.10016,41.59245
Rana_iberica,-8.098907,41.682508
Rana_iberica,-8.097647,41.772565
Rana_iberica,-8.096382,41.862621
Rana_iberica,-8.095111,41.952675
Rana_iberica,-7.980199,41.591448
Rana_iberica,-7.978778,41.681504
Rana_iberica,-7.977351,41.771558
Rana_iberica,-7.975917,41.86161
Rana_iberica,-7.860244,41.590321
Rana_iberica,-7.858656,41.680373
Rana_iberica,-7.857061,41.770424
Rana_iberica,-7.855459,41.860473
Rana_iberica,-7.853849,41.95052
Rana_iberica,-7.765684,40.238174
Rana_iberica,-7.764044,40.328244
Rana_iberica,-7.762398,40.418312
Rana_iberica,-7.760743,40.508379
Rana_iberica,-7.759081,40.598445
Rana_iberica,-7.64816,40.23686
Rana_iberica,-7.646364,40.326926
Rana_iberica,-7.644561,40.416991
Rana_iberica,-7.642749,40.507053
Rana_iberica,-7.640929,40.597115
Rana_iberica,-7.530643,40.235428
Rana_iberica,-7.528692,40.325489
Rana_iberica,-7.526732,40.415549
Rana_iberica,-7.524763,40.505607
Rana_iberica,-7.522785,40.595664
Rana_iberica,-7.411029,40.323932
Rana_iberica,-7.408912,40.413987
Rana_iberica,-7.406785,40.504041
Rana_iberica,-7.404649,40.594093
Rana_iberica,-7.295638,40.232205
Rana_iberica,-7.293375,40.322256
Rana_iberica,-7.288818,40.502354
Rana_iberica,-7.286524,40.5924
Rana_iberica,-7.17815,40.230415
Rana_iberica,-7.175731,40.32046
Rana_iberica,-7.173301,40.410504
Rana_iberica,-7.17086,40.500546
Rana_iberica,-7.060673,40.228505
Rana_iberica,-7.058098,40.318544
Rana_iberica,-7.055512,40.408582
Rana_iberica,-6.943208,40.226476
Rana_iberica,-6.940477,40.316509
Rana_iberica,-6.825755,40.224329
Rana_iberica,-6.822869,40.314355
Rana_iberica,-7.748951,41.138808
Rana_iberica,-7.747236,41.228863
Rana_iberica,-7.745513,41.318917
Rana_iberica,-7.743782,41.408969
Rana_iberica,-7.742043,41.49902
Rana_iberica,-7.629835,41.137452
Rana_iberica,-7.627956,41.227503
Rana_iberica,-7.626069,41.317553
Rana_iberica,-7.624174,41.407601
Rana_iberica,-7.622269,41.497648
Rana_iberica,-7.504574,41.406108
Rana_iberica,-7.502504,41.49615
Rana_iberica,-7.389424,41.224414
Rana_iberica,-7.384984,41.404492
Rana_iberica,-7.382749,41.494528
Rana_iberica,-7.267793,41.312718
Rana_iberica,-7.263004,41.492782
Rana_iberica,-7.757412,40.688509
Rana_iberica,-7.755735,40.778572
Rana_iberica,-7.754051,40.868633
Rana_iberica,-7.752358,40.958693
Rana_iberica,-7.750659,41.048751
Rana_iberica,-7.639101,40.687175
Rana_iberica,-7.637264,40.777233
Rana_iberica,-7.635419,40.86729
Rana_iberica,-7.633566,40.957346
Rana_iberica,-7.631705,41.0474
Rana_iberica,-7.520798,40.685719
Rana_iberica,-7.518802,40.775773
Rana_iberica,-7.516797,40.865826
Rana_iberica,-7.514783,40.955877
Rana_iberica,-7.512759,41.045926
Rana_iberica,-7.402504,40.684143
Rana_iberica,-7.400348,40.774192
Rana_iberica,-7.398183,40.864239
Rana_iberica,-7.396008,40.954285
Rana_iberica,-7.393823,41.044329
Rana_iberica,-7.281904,40.772489
Rana_iberica,-7.279579,40.862531
Rana_iberica,-7.277243,40.952571
Rana_iberica,-7.148389,41.310858
Rana_iberica,-7.026277,41.398896
Rana_iberica,-6.906732,41.396782
Rana_iberica,-6.903836,41.486795
Rana_iberica,-6.79328,41.214529
Rana_iberica,-6.784139,41.48455
Rana_iberica,-7.045049,40.768718
Rana_iberica,-7.740296,41.58907
Rana_iberica,-7.738541,41.679118
Rana_iberica,-7.736779,41.769164
Rana_iberica,-7.735008,41.859209
Rana_iberica,-7.733229,41.949252
Rana_iberica,-7.620356,41.587693
Rana_iberica,-7.618435,41.677736
Rana_iberica,-7.616504,41.767778
Rana_iberica,-7.614565,41.857819
Rana_iberica,-7.500425,41.586191
Rana_iberica,-7.498337,41.67623
Rana_iberica,-7.494131,41.856303
Rana_iberica,-7.380504,41.584564
Rana_iberica,-7.378248,41.674597
Rana_iberica,-7.375982,41.76463
Rana_iberica,-7.373706,41.85466
Rana_iberica,-7.260592,41.582812
Rana_iberica,-7.25817,41.67284
Rana_iberica,-7.255737,41.762867
Rana_iberica,-7.253292,41.852892
Rana_iberica,-7.127628,42.031031
Rana_iberica,-6.765479,42.024549
Rana_iberica,-7.140692,41.580935
Rana_iberica,-7.135502,41.760978
Rana_iberica,-7.13289,41.850997
Rana_iberica,-7.130265,41.941014
Rana_iberica,-7.020803,41.578933
Rana_iberica,-7.018048,41.668949
Rana_iberica,-7.015279,41.758963
Rana_iberica,-7.012499,41.848976
Rana_iberica,-7.009705,41.938987
Rana_iberica,-6.900927,41.576806
Rana_iberica,-6.898005,41.666815
Rana_iberica,-6.895069,41.756823
Rana_iberica,-6.89212,41.846829
Rana_iberica,-6.889158,41.936833
Rana_iberica,-6.781064,41.574554
Rana_iberica,-6.777976,41.664556
Rana_iberica,-6.774873,41.754557
Rana_iberica,-6.771756,41.844556
Rana_iberica,-6.768624,41.934553
Rana_iberica,-6.651405,41.842157
Rana_iberica,-6.648105,41.932146
Rana_iberica,-6.53796,41.659663
Rana_iberica,-6.53107,41.839632
Rana_iberica,-6.527601,41.929613
